"","species_jetz","res.td","res.ad","td","ad","mass_final","hab.bin","for.bin","stratum","feed.PC1","feed.PC2","feed.PC3","feed.PC4","mig.bin","lat","range"
"Elaenia_obscura","Elaenia obscura",0.0583063603135443,0.130122954707717,8,6.7,16,1,0,100,11.3829800109966,33.6867053391497,-13.3258668992725,-4.12923394656355,0,20.57,5.37527840768417
"Elaenia_pallatangae","Elaenia pallatangae",0.104268248648674,0.220118207495418,8.9,7.8,20.8,0,0,66,11.3829800109966,33.6867053391497,-13.3258668992725,-4.12923394656355,0,3.48,4.57471097850338
"Elaenia_parvirostris","Elaenia parvirostris",0.0336625663725911,0.134335094005931,8,6.9,17.8,0,0,66,-12.1918863492732,18.717276945827,-8.83813593854583,-4.08814623401034,1,27.2,5.56452040732269
"Elaenia_spectabilis","Elaenia spectabilis",0.109252857364864,0.173269695116654,8.6,7.15,17.55,1,0,100,11.3829800109966,33.6867053391497,-13.3258668992725,-4.12923394656355,1,18.72,5.67332326717149
"Electron_platyrhynchum","Electron platyrhynchum",0.296234253651374,0.402078968248852,14.65,12.8,78.3,1,1,60,-30.6156936209158,-2.26949134976196,2.43636909084069,18.1126230549353,0,4.41,5.81413053182507
"Eleoscytalopus_indigoticus","Eleoscytalopus indigoticus",0.125715925148836,0.120308242126887,8.325,6.45,14.2,1,0,0,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,22.56,4.24849524204936
"Elminia_longicauda","Elminia longicauda",0.00945890625900225,0.0415166876397102,6.85,5.5,10.1,1,1,100,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,3.91,6.16751649088834
"Elminia_nigromitrata","Elminia nigromitrata",0.184254182959279,0.242269056441582,8.25,6.8,10.6,1,1,0,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,1.63,5.29330482472449
"Emberiza_cabanisi","Emberiza cabanisi",0.0166942160758121,0.0403865657185454,8.5,6.8,24.9,0,0,100,39.8096102128662,-49.803237290215,-8.79784230908994,-3.20709177614425,0,4.36,6.12468339089421
"Emberiza_caesia","Emberiza caesia",-0.00782021591067927,0.00694220925804179,8.2,6.5,23.7,0,0,0,14.8485256121394,-36.6414168199127,-6.88604150576593,-3.44121260158319,1,37.22,3.95124371858143
"Emberiza_cia","Emberiza cia",-0.0292326132586362,-0.0428549618511318,8.3,6.4,27.4,0,0,0,52.2901525132297,-56.3841475253661,-9.75374271075195,-3.09003136342478,1,40.67,6.60394382460047
"Emberiza_tahapisi","Emberiza tahapisi",-0.202617348632125,-0.089767094807522,6.3,5.5,17.6,0,0,100,39.8096102128662,-49.803237290215,-8.79784230908994,-3.20709177614425,0,14.31,6.91968384984741
"Emberizoides_herbicola","Emberizoides herbicola",0.227733615429152,0.208072028471953,10.125,7.75,21.3,0,0,0,25.9428496720457,-15.0910781914389,-10.4178720648305,-3.59936072685586,0,13.1,6.24804287450843
"Embernagra_platensis","Embernagra platensis",0.16905558890055,0.244374734050212,10.55,8.9,32.8,0,0,20,25.9428496720457,-15.0910781914389,-10.4178720648305,-3.59936072685586,0,28.23,5.70044357339069
"Emblema_pictum","Emblema pictum",-0.191679834285112,-0.0275721726196909,6.1,5.6,14.6,0,0,0,50.9039342727726,-28.2528986617411,-12.3296728681546,-3.36523990141692,0,22.33,5.54517744447956
"Eminia_lepida","Eminia lepida",0.149151127283972,0.169844480255622,8.55,6.8,14.4,0,0,50,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,0.05,4.35670882668959
"Empidonax_albigularis","Empidonax albigularis",0.160491173141667,0.25669999352696,8.4,7.2,12.7,0,1,0,-35.766752709543,3.74784855250423,-4.35040497781921,-4.04705852145714,1,19.32,4.59511985013459
"Empidonax_alnorum","Empidonax alnorum",0.147091897834103,0.204947864095686,8.6,7.1,14.9,0,1,100,-23.9793195294081,11.2325627491656,-6.59427045818252,-4.06760237773374,1,53.21,6.5792512120101
"Empidonax_difficilis","Empidonax difficilis",0.0958207586993054,0.193901128263287,8.6,7.4,18.6,1,1,70,-35.766752709543,3.74784855250423,-4.35040497781921,-4.04705852145714,1,47.53,4.8283137373023
"Empidonax_flavescens","Empidonax flavescens",0.229484044628618,0.270493315659296,9,7.3,12.7,1,1,90,-35.766752709543,3.74784855250423,-4.35040497781921,-4.04705852145714,0,13.92,3.58351893845611
"Empidonax_flaviventris","Empidonax flaviventris",0.201006081589862,0.281933896812264,8.65,7.3,12.1,0,1,0,-35.766752709543,3.74784855250423,-4.35040497781921,-4.04705852145714,1,52.22,6.30078579466324
"Empidonax_fulvifrons","Empidonax fulvifrons",0.12810314837441,0.250270426590965,7.85,6.9,10.9,1,1,70,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,1,21.56,4.84418708645859
"Empidonax_hammondii","Empidonax hammondii",0.201385708486853,0.337005545125461,7.65,6.8,7.1,1,1,33,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,1,50.38,5.73979291217923
"Empidonax_minimus","Empidonax minimus",0.181501988510391,0.246682075536395,8.46666666666667,7.03333333333333,12,0,1,20,-35.766752709543,3.74784855250423,-4.35040497781921,-4.04705852145714,1,49.98,6.39859493453521
"Empidonax_oberholseri","Empidonax oberholseri",0.163745353386361,0.276303676221485,8.56666666666667,7.46666666666667,13.6333333333333,0,1,0,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,1,43.85,5.66642668811243
"Empidonax_traillii","Empidonax traillii",-0.157439138413348,0.106685829578978,6.1875,6.275,13.39,0,1,20,-35.766752709543,3.74784855250423,-4.35040497781921,-4.04705852145714,1,41.69,6.53524127101366
"Empidonax_virescens","Empidonax virescens",0.0655191427450865,0.289340377645355,7.625,7.425,12.6,1,1,66,-23.9793195294081,11.2325627491656,-6.59427045818252,-4.06760237773374,1,36.49,5.6937321388027
"Empidonomus_aurantioatrocristatus","Empidonomus aurantioatrocristatus",0.059656757192263,0.165866235216849,9.65,8.4,35.8,0,1,66,-23.9793195294081,11.2325627491656,-6.59427045818252,-4.06760237773374,1,19.6,6.22455842927536
"Empidonomus_varius","Empidonomus varius",0.14147358843593,0.228463753736938,10.1375,8.65,31.1,0,1,70,-0.404453169138262,26.2019911424884,-11.0820014189091,-4.10869009028694,1,12.2,6.79234442747081
"Empidornis_semipartitus","Empidornis semipartitus",0.206223940318471,0.275880555114042,9.8,8.2,20.3,0,1,40,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,5.54,4.59511985013459
"Enicognathus_ferrugineus","Enicognathus ferrugineus",-0.0678689013349199,-0.0635471220102608,13.1,10.4,233.2,1,0,20,75.171909753271,-27.3490947002308,-15.5294387501799,-3.26872334497406,0,44.94,4.21950770517611
"Enicurus_schistaceus","Enicurus schistaceus",0.12727567835354,0.189940562285218,9.85,8.2,29.2,0,1,0,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,21.87,5.86929691313377
"Enicurus_scouleri","Enicurus scouleri",0.0286952607221433,0.12106808705711,7.95,6.8,17.7,0,1,0,-35.0736435893144,-10.3177758793083,-3.0624398991179,-3.90945425246106,0,29.09,5.86078622346587
"Ensifera_ensifera","Ensifera ensifera",0.134864071920759,0.177792569788563,7.4,6,8.2,1,0,100,38.4103947290677,8.96278380041512,90.7894872663863,-8.39943740067789,0,4.35,4.47733681447821
"Entomyzon_cyanotis","Entomyzon cyanotis",0.0403318720548076,0.119403982854582,12.55,10.7,121.3,1,0,80,-8.19426643766291,7.30368002071788,18.5646108194051,6.05074973071247,0,23.15,5.59842195899838
"Eophona_personata","Eophona personata",0.0953373364475922,0.113354712816466,10.65,8.5,47,1,0,100,50.2108251525441,-14.1872742299286,-13.6176379468559,-3.502844170413,1,41.52,4.91265488573605
"Eopsaltria_australis","Eopsaltria australis",0.308006634628413,0.251187942523671,10.85,8,20.3,1,1,0,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,29.63,4.85203026391962
"Eopsaltria_griseogularis","Eopsaltria griseogularis",0.310447750050006,0.373135107985828,10.95,9.1,20.9,0,1,0,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,31.89,4.14313472639153
"Eopsaltria_pulverulenta","Eopsaltria pulverulenta",0.230706037875237,0.298976813743962,9.35,7.8,14.9,1,1,20,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,14.27,4.40671924726425
"Eos_bornea","Eos bornea",-0.0062647831243634,0.0722395116015173,12.2,10.4,131.3,0,0,100,53.819859261045,-5.61010883039514,78.5559057115243,-7.6794362712948,0,3.4,2.77258872223978
"Eos_cyanogenia","Eos cyanogenia",-0.018459969349113,0.00391883512279412,12.4,10,148.5,1,0,100,53.819859261045,-5.61010883039514,78.5559057115243,-7.6794362712948,1,1.13,1.09861228866811
"Epimachus_fastuosus","Epimachus fastuosus",0.0413275553718555,0.0571597225964311,15.3,12.3,284.6,1,0,90,28.3214722797587,35.1540796335449,-8.78295831097586,18.0099037735523,0,4.22,3.3322045101752
"Epimachus_meyeri","Epimachus meyeri",0.114243919636861,0.182486805000541,15.6,13.2,225.8,1,0,60,25.0032852340049,28.4030525840811,-4.26763853646425,29.1000164898868,0,5.83,3.25809653802148
"Epinecrophylla_fulviventris","Epinecrophylla fulviventris",0.0968590428992837,0.144461776848053,7,5.7,7.6,1,0,90,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,7.33,3.98898404656427
"Epinecrophylla_leucophthalma","Epinecrophylla leucophthalma",0.0156854630230652,0.0375922844843162,6.55,5.2,8.1,1,0,20,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,7.9,5.35658627467201
"Epthianura_albifrons","Epthianura albifrons",0.0516607930375428,0.0345257234984226,7.45,5.7,12.1,0,0,0,-13.73459034043,-1.42198952213885,5.01547537205681,-4.41587841268182,0,32.65,5.28320372873799
"Epthianura_aurifrons","Epthianura aurifrons",0.00946304654854391,0.0634660744944386,7.3,6,13.3,0,0,0,-22.593101288951,-16.8986861144594,-4.01834030077991,-3.79239383974159,1,27.35,5.80513496891649
"Epthianura_tricolor","Epthianura tricolor",-0.0496474458539635,0.0242493378460129,7.15,6,15.7,0,0,0,-13.73459034043,-1.42198952213885,5.01547537205681,-4.41587841268182,1,26.26,6.04025471127741
"Eremalauda_dunni","Eremalauda dunni",0.0357745200009467,0.155835106165941,8.85,7.8,27.3,0,0,0,52.2901525132297,-56.3841475253661,-9.75374271075195,-3.09003136342478,0,20.92,5.76519110278484
"Eremomela_scotops","Eremomela scotops",-0.0584776942428049,0.0958801143969217,6.5,5.9,10.8,0,0,80,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,11.55,6.16120732169508
"Eremophila_alpestris","Eremophila alpestris",-0.0687295492074442,0.0417492371943187,8.4375,7.375,34.9,0,0,0,14.8485256121394,-36.6414168199127,-6.88604150576593,-3.44121260158319,1,49.42,8.09346227450118
"Eremophila_bilopha","Eremophila bilopha",0.0387351172121302,0.0984073613562486,8.8,7.3,26.3,0,0,0,64.0775856933646,-48.8994333287047,-11.9976081911153,-3.11057521970139,0,30.51,5.57594910314632
"Eremopterix_nigriceps","Eremopterix nigriceps",-0.0488460210941573,0.0647114311856112,7.55,6.6,19.8,0,0,0,27.3290679125028,-43.2223270550639,-7.84194190742793,-3.32415218886372,1,18.08,6.72383244082121
"Eremopterix_signatus","Eremopterix signatus",-0.0985635344031308,-0.0596757953198797,7.15,5.8,19.4,0,0,0,52.2901525132297,-56.3841475253661,-9.75374271075195,-3.09003136342478,0,4.07,4.86753445045558
"Ergaticus_versicolor","Ergaticus versicolor",0.124214139735233,0.0291219408651735,7.5,5.3,9.1,1,0,0,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,15.65,2.63905732961526
"Eriocnemis_godini","Eriocnemis godini",-0.0527875315390378,-0.0892601014106178,5.75,4.3,6.2,0,0,30,38.4103947290677,8.96278380041512,90.7894872663863,-8.39943740067789,0,0,0
"Eriocnemis_vestita","Eriocnemis vestita",-0.14921886632655,-0.0422099136941771,5.1,4.4,5.6,1,0,30,38.4103947290677,8.96278380041512,90.7894872663863,-8.39943740067789,0,2.39,3.46573590279973
"Erithacus_rubecula","Erithacus rubecula",0.194067975054339,0.217371866201359,9.15,7.3,15.9,0,0,0,13.9026424235025,6.7287312442252,-1.12383091539661,20.3991976811411,1,51.31,7.01391547481053
"Erythrocercus_holochlorus","Erythrocercus holochlorus",0.013881045699355,0.127582965904754,6.1,5.3,6,0,0,80,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,3.12,3.2188758248682
"Erythrocercus_mccallii","Erythrocercus mccallii",0.042912065348544,0.121524781936181,6.55,5.5,7.2,1,0,66,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,3.08,5.26269018890489
"Erythropygia_leucophrys","Erythropygia leucophrys",0.218310744030493,0.270493315659296,8.9,7.3,12.7,0,0,0,-35.766752709543,3.74784855250423,-4.35040497781921,-4.04705852145714,0,8.78,6.76041469108343
"Erythropygia_leucosticta","Erythropygia leucosticta",0.28583708373681,0.289169288579642,10.6,8.3,20.2,1,0,0,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,2.08,4.66343909411207
"Erythrura_cyaneovirens","Erythrura cyaneovirens",-0.0359513501161561,-0.0641148865202616,7,5.3,13.5,0,0,100,46.5887938007016,7.87033259754304,-3.62792187235713,-4.24338915607269,0,15.42,2.89037175789616
"Erythrura_gouldiae","Erythrura gouldiae",-0.151454479995917,-0.10964024157471,6.4,5.2,15.1,0,0,0,52.2901525132297,-56.3841475253661,-9.75374271075195,-3.09003136342478,0,16.01,4.30406509320417
"Erythrura_papuana","Erythrura papuana",0.0135985969414834,0.0799886482740828,7.8,6.5,17.4,1,0,100,47.2819029209301,-6.19529183426946,-2.33995679365583,-4.10578488707662,0,7.07,3.17805383034795
"Erythrura_prasina","Erythrura prasina",0.000461562029924423,0.0166534837495824,7.45,5.9,15.1,1,0,0,77.2512371139566,-69.5459679956683,-11.665543514076,-2.85591053798584,0,4.45,5.04985600724954
"Erythrura_psittacea","Erythrura psittacea",-0.0158932372692899,0.0877807929505383,6.95,6,12,0,0,0,49.5177160323155,-0.12164979811611,-14.9056030255572,-3.64044843940907,0,21.27,2.19722457733622
"Erythrura_trichroa","Erythrura trichroa",-0.0253296064776567,-0.0649700656047982,6.95,5.2,12.5,0,0,0,51.5970433930011,-42.3185230935536,-11.0417077894533,-3.22763563242085,0,4.15,5.04342511691925
"Estrilda_astrild","Estrilda astrild",-0.185787339332381,-0.0510474629170554,5.4,4.8,8.4,0,0,0,77.2512371139566,-69.5459679956683,-11.665543514076,-2.85591053798584,0,10.04,6.60800062529609
"Estrilda_atricapilla","Estrilda atricapilla",-0.195089731994694,-0.0721008721148877,5.35,4.7,8.4,0,0,0,2.36798331177591,-30.0605065847616,-5.93014110410392,-3.55827301430266,0,0.6,4.74493212836325
"Estrilda_caerulescens","Estrilda caerulescens",-0.123709648886932,-0.0237542258071046,6.05,5.2,10.5,0,0,33,77.2512371139566,-69.5459679956683,-11.665543514076,-2.85591053798584,0,11.34,4.88280192258637
"Estrilda_melpoda","Estrilda melpoda",-0.138141412259108,0.00130816236909159,5.6,5,8,0,0,0,27.3290679125028,-43.2223270550639,-7.84194190742793,-3.32415218886372,0,3.35,6.12249280951439
"Estrilda_quartinia","Estrilda quartinia",-0.0955128497481723,0.0134335144416484,5.775,5,7.6,0,0,20,27.3290679125028,-43.2223270550639,-7.84194190742793,-3.32415218886372,0,2.01,5.26269018890489
"Estrilda_rhodopyga","Estrilda rhodopyga",-0.160173212922428,-0.104604061926703,5.6,4.6,8.8,0,0,0,39.8096102128662,-49.803237290215,-8.79784230908994,-3.20709177614425,0,2.64,5.19849703126583
"Estrilda_rufibarba","Estrilda rufibarba",-0.0828327199443992,-0.0747381365472366,6.5,5.1,12,0,0,0,77.2512371139566,-69.5459679956683,-11.665543514076,-2.85591053798584,0,15.57,3.17805383034795
"Eubucco_bourcierii","Eubucco bourcierii",0.0493755501944531,0.131763249513451,9.3,7.9,31.9,1,0,80,23.1704131911315,41.1714195358111,-15.5697323796358,-4.14977780284015,0,3.7,4.14313472639153
"Eubucco_versicolor","Eubucco versicolor",0.0855199038086796,0.154177379877382,9.55,8,30.6,1,0,66,46.7452795514013,56.1408479291339,-20.0574633403624,-4.19086551539336,0,11.57,3.68887945411394
"Eucometis_penicillata","Eucometis penicillata",0.188981209474967,0.202407029191256,10.35,8.2,27.7,0,0,10,-23.9793195294081,11.2325627491656,-6.59427045818252,-4.06760237773374,0,3.91,6.4393503711001
"Eudromia_elegans","Eudromia elegans",-0.0672873035512449,-0.203159928396301,17,11.8,718.2,0,0,0,39.8096102128662,-49.803237290215,-8.79784230908994,-3.20709177614425,0,37.96,4.99043258677874
"Eudromia_formosa","Eudromia formosa",-0.115489405369122,-0.228912424498716,16.2,11.5,718.2,0,0,0,39.8096102128662,-49.803237290215,-8.79784230908994,-3.20709177614425,0,24.53,3.58351893845611
"Eudynamys_scolopaceus","Eudynamys scolopaceus",0.121083278854754,0.213303069433735,14.45,12.5,157.4,0,0,100,56.2968996201508,57.5519200896419,-9.73568258882436,-4.67674581933751,1,9.67,7.22766249872865
"Eudynamys_taitensis","Eudynamys taitensis",0.234028609065827,0.298654692784306,14.3,12,92.3,0,0,60,-22.1464474865347,-1.53580420256437,4.70782338498899,29.1821919149932,1,40.74,3.46573590279973
"Eugenes_fulgens","Eugenes fulgens",0.0729895205858218,0.139543287438859,6.75,5.6,7.2,1,0,40,38.4103947290677,8.96278380041512,90.7894872663863,-8.39943740067789,1,21.37,5.31320597904179
"Eugralla_paradoxa","Eugralla paradoxa",0.0702280472844907,0.132663579733916,8.9,7.4,24.1,1,0,0,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,39.91,2.99573227355399
"Eulampis_holosericeus","Eulampis holosericeus",-0.0475307575989161,-0.00221848617546394,5.55,4.5,5.2,0,0,30,38.4103947290677,8.96278380041512,90.7894872663863,-8.39943740067789,0,16.27,2.89037175789616
"Eulampis_jugularis","Eulampis jugularis",0.028539146886539,0.0630312277151113,6.35,5.1,6.7,1,0,100,38.4103947290677,8.96278380041512,90.7894872663863,-8.39943740067789,0,15.18,2.70805020110221
"Eumomota_superciliosa","Eumomota superciliosa",0.261508542277544,0.303638895435599,14.15,11.6,78.3,1,1,70,-18.8282604407809,5.21522284689942,0.192503610477385,18.0920791986587,0,15.7,3.78418963391826
"Eumyias_panayensis","Eumyias panayensis",0.27738631882774,0.341915925908245,10.1,8.4,17,1,0,80,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,5.6,4.48863636973214
"Eumyias_thalassinus","Eumyias thalassinus",0.114332871123716,0.152735042617369,9,7.3,20.9,0,1,80,-12.1918863492732,18.717276945827,-8.83813593854583,-4.08814623401034,1,16.83,6.24222326545517
"Euneornis_campestris","Euneornis campestris",-0.0351321928927124,-0.683681915847025,7.6,3.1,19.2,1,0,70,28.2504070371102,30.4352076240124,19.8833408357049,-5.5663310021194,0,18.38,1.6094379124341
"Eunymphicus_cornutus","Eunymphicus cornutus",0.001426430506418,0.119635513691549,12.95,11.5,164.4,0,0,50,57.5983763635873,20.602799673724,52.1366481690203,-6.88636764495578,0,21.19,2.19722457733622
"Eupetomena_macroura","Eupetomena macroura",-0.026066294891878,-0.00452898700539217,6.3,5,8.2,0,0,100,38.4103947290677,8.96278380041512,90.7894872663863,-8.39943740067789,0,12.75,6.04500531403601
"Euphagus_carolinus","Euphagus carolinus",-0.00606426689193729,0.0502472514129275,10,8.3,55.5,0,0,0,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,1,56.33,6.91671502035361
"Eupherusa_eximia","Eupherusa eximia",-0.065729536544922,-0.0522898588004135,5.35,4.2,4.8,1,0,80,38.4103947290677,8.96278380041512,90.7894872663863,-8.39943740067789,0,16.09,3.73766961828337
"Euphonia_affinis","Euphonia affinis",0.003041090651559,0.00913790654892366,7.15,5.6,12.5,0,0,60,70.3201459116711,71.1102763224566,-24.545194301089,-4.23195322794656,0,18.31,4.68213122712422
"Euphonia_laniirostris","Euphonia laniirostris",0.0838420505338631,0.162391946600218,8.3,7,16.8,0,0,100,70.3201459116711,71.1102763224566,-24.545194301089,-4.23195322794656,0,4.1,6.08221891037645
"Euphonia_minuta","Euphonia minuta",-0.0902404539640858,-0.0145727790113335,6.2,5.2,10.1,1,0,100,-0.404453169138262,26.2019911424884,-11.0820014189091,-4.10869009028694,0,1.42,6.22851100359118
"Euphonia_pectoralis","Euphonia pectoralis",0.126245378715579,0.217371866201359,8.55,7.3,15.9,1,0,100,44.5094664400159,50.0672058929805,-7.49181710846105,-4.6562019630609,0,21.49,5.01727983681492
"Euphonia_xanthogaster","Euphonia xanthogaster",0.0281796418279079,0.057950000818471,7.6,6.1,14.6,0,0,80,71.0132550318997,57.0446518906441,-23.2572292223877,-4.09434895895049,0,4.43,6.01126717440416
"Euplectes_afer","Euplectes afer",-0.0551879595218494,-0.00814171323606727,7.1,5.8,15.6,0,0,0,52.2901525132297,-56.3841475253661,-9.75374271075195,-3.09003136342478,0,1.86,6.361302477573
"Euplectes_albonotatus","Euplectes albonotatus",-0.0899818450217462,-0.0637239350328811,7.85,6.3,28,0,0,50,49.3612302816157,-48.3921651297069,1.52393844244809,-3.6929720800884,0,11.15,5.9427993751267
"Euplectes_orix","Euplectes orix",-0.0321709662502867,0.0577873413574026,7.5,6.4,17.9,0,0,100,14.8485256121394,-36.6414168199127,-6.88604150576593,-3.44121260158319,0,18.2,5.84932477994686
"Euplectes_progne","Euplectes progne",-0.221494584495909,-0.175040475760403,9.575,7.9,116.8,0,0,100,52.2901525132297,-56.3841475253661,-9.75374271075195,-3.09003136342478,0,19.1,4.77912349311153
"Eupodotis_afra","Eupodotis afra",-0.0362054913525944,0.026060513907324,17.375,14.7,689.99,0,0,0,14.8485256121394,-36.6414168199127,-6.88604150576593,-3.44121260158319,0,32.7,3.58351893845611
"Eupodotis_melanogaster","Eupodotis melanogaster",0.124226866492216,0.0904354344110003,25.25,19.5,1736.6,0,0,0,-14.1238551545699,-16.1649989672618,-1.74688600663161,7.27717502031631,0,0.51,6.94985645500077
"Eupodotis_ruficrista","Eupodotis ruficrista",0.12988808521366,0.212131718709128,21.3,18.4,811.8,0,0,0,25.9428496720457,-15.0910781914389,-10.4178720648305,-3.59936072685586,0,20.9,5.29330482472449
"Eupodotis_senegalensis","Eupodotis senegalensis",0.111548599570412,0.17811688435259,21.85,18.6,981.3,0,0,0,34.4120958064268,-14.3573910442413,-8.14641777068225,7.47020813320205,0,2.73,6.45204895443723
"Euptilotis_neoxenus","Euptilotis neoxenus",0.135943277863793,0.201680628103794,14.95,12.6,171,1,1,100,11.3829800109966,33.6867053391497,-13.3258668992725,-4.12923394656355,0,24.43,3.87120101090789
"Eurocephalus_anguitimens","Eurocephalus anguitimens",0.230053154176719,0.327561031688788,11.925,10.3,42.8,0,1,0,-23.9793195294081,11.2325627491656,-6.59427045818252,-4.06760237773374,0,20.88,5.39362754635236
"Eurocephalus_rueppelli","Eurocephalus rueppelli",0.234604318220292,0.3323312636586,12.15,10.5,45.5,0,1,20,-23.9793195294081,11.2325627491656,-6.59427045818252,-4.06760237773374,0,1.61,5.63478960316925
"Euryceros_prevostii","Euryceros prevostii",0.356976740512588,0.39793963117914,15.75,12.9,82.35,1,1,33,-22.1464474865347,-1.53580420256437,4.70782338498899,29.1821919149932,0,16.04,2.07944154167984
"Eurylaimus_javanicus","Eurylaimus javanicus",0.388369678157385,0.458251725403473,16.25,13.7,82.3,1,1,40,-35.766752709543,3.74784855250423,-4.35040497781921,-4.04705852145714,0,6.01,5.65248918026865
"Eurylaimus_ochromalus","Eurylaimus ochromalus",0.346665562335701,0.430155479293062,13.5,11.5,44.2,1,1,30,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,2.12,5.20948615284142
"Eurylaimus_steerii","Eurylaimus steerii",0.300861288327885,0.365660877921058,12.8,10.7,42.8,1,1,50,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,8.59,2.99573227355399
"Eurypyga_helias","Eurypyga helias",0.180574995566301,0.204191971239555,15.9166666666667,12.8666666666667,184.866666666667,0,1,0,3.26129091660842,0.66525723902841,11.5221862674339,62.3908984951669,0,3.14,6.66440902035041
"Eurystomus_glaucurus","Eurystomus glaucurus",0.387768125206476,0.443813352052399,17,14.15,100.3,0,1,80,-39.0849397552968,-3.00317849695955,0.1649147966924,7.04305419487738,1,1.1,7.22329567956231
"Eurystomus_gularis","Eurystomus gularis",0.411524001931868,0.448494622150317,16.85,13.75,87.1,1,1,80,-35.766752709543,3.74784855250423,-4.35040497781921,-4.04705852145714,0,1.56,5.73979291217923
"Eurystomus_orientalis","Eurystomus orientalis",0.36060751329188,0.424027916329923,17.625,14.8,131.875,0,1,40,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,1,12.37,7.31920245876785
"Euscarthmus_meloryphus","Euscarthmus meloryphus",0.181310955531812,0.326763288074181,7.9,7.1,8.9,0,0,0,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,1,13.31,6.40357419793482
"Euthlypis_lachrymosa","Euthlypis lachrymosa",0.173054820210555,0.20549140224914,8.7,7,14,1,0,0,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,34.45,4.34380542185368
"Eutoxeres_condamini","Eutoxeres condamini",0.150768402074132,0.202477638050951,7.1,5.8,6.4,1,0,0,38.4103947290677,8.96278380041512,90.7894872663863,-8.39943740067789,0,7.48,4.11087386417331
"Falculea_palliata","Falculea palliata",0.0148531204684397,0.0998787016224636,11.9,10.2,107.6,0,0,70,-22.1464474865347,-1.53580420256437,4.70782338498899,29.1821919149932,0,18.7,3.46573590279973
"Falcunculus_frontatus","Falcunculus frontatus",0.0624251317020592,0.0959012789664859,9.275,7.5,29.8,0,0,100,-23.2862104091795,-2.83306168264688,-5.30630537948121,-3.92999810873767,0,30.08,4.85981240436167
"Ficedula_hodgsonii","Ficedula hodgsonii",0.249171174521034,0.211967863624819,7.5,5.6,5.3,0,0,50,11.3829800109966,33.6867053391497,-13.3258668992725,-4.12923394656355,1,27.86,5.37527840768417
"Ficedula_hyperythra","Ficedula hyperythra",0.299635811160924,0.314689112976401,8.75,6.9,8.3,1,0,20,-35.766752709543,3.74784855250423,-4.35040497781921,-4.04705852145714,0,12.38,6.06145691892802
"Ficedula_monileger","Ficedula monileger",0.383991273183647,0.351901567288516,9.7,7.3,9,0,0,20,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,21.63,4.95582705760126
"Ficedula_parva","Ficedula parva",0.199103528088152,0.194221446470153,8.65,6.7,12.2,1,1,70,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,1,56.41,6.24997524225948
"Ficedula_strophiata","Ficedula strophiata",0.276382972272367,0.290191399461583,9.5,7.5,13.1,0,0,50,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,1,27.56,5.5834963087817
"Ficedula_superciliaris","Ficedula superciliaris",0.253575618310854,0.341622011286516,8.6,7.3,9.4,1,0,80,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,1,27.99,4.91265488573605
"Ficedula_westermanni","Ficedula westermanni",0.300886818373451,0.316421897400168,8.25,6.5,6.4,1,0,100,-47.5541858896779,-3.73686564415714,-2.10653949745589,-4.02651466518053,0,13.23,6.21260609575152
